2, Sardar Vallabhbhai National Institute of Technology,/web/20171102154923/http://www.htcampus.com/college/sardar-vallabhbhai-national-institute-technology/
2," International Institute of Information Technology, Hyderabad",/web/20171102154923/http://www.htcampus.com/college/international-institute-information-technology-hyderabad/
2," Indian Institute of Technology, Indore",/web/20171102154923/http://www.htcampus.com/college/indian-institute-technology-indore-indore/
2," Birla Institute of Technology, Mesra",/web/20171102154923/http://www.htcampus.com/college/birla-institute-technology/
2," Visvesvaraya National Institute of Technology , Nagpur ",/web/20171102154923/http://www.htcampus.com/college/visvesvaraya-national-institute-technology/
2," National Institute of Technology, Rourkela",/web/20171102154923/http://www.htcampus.com/college/national-institute-technology-rourkela/
2," Indian Institute of Engineering Science and Technology, Shibpur",/web/20171102154923/http://www.htcampus.com/college/bengal-engineering-and-science-university/
2," Indian Institute of Technology, Mandi",/web/20171102154923/http://www.htcampus.com/college/indian-institute-technology-mandi/
2," Government College of Engineering, Pune",/web/20171102154923/http://www.htcampus.com/college/government-college-engineering/
2," College of Engineering, Pune",/web/20171102154923/http://www.htcampus.com/college/college-engineering/
2," National Institute of Technology, Karnataka",/web/20171102154923/http://www.htcampus.com/college/national-institute-technology-karnataka/
2," Motilal Nehru National Institute of Technology, Allahabad",/web/20171102154923/http://www.htcampus.com/college/motilal-nehru-national-institute-technology/
3," PSG College of Technology, Coimbatore",/web/20171229211257/http://www.htcampus.com/college/psg-college-technology/
3," Indian Institute of Information Technology, Allahabad ",/web/20171229211257/http://www.htcampus.com/college/indian-institute-information-technology-allahabad/
3," Indian Institute of Technology, Jodhpur",/web/20171229211257/http://www.htcampus.com/college/indian-institute-technology-jodhpur/
3," Indian Institute of Technology, Bhubaneswar",/web/20171229211257/http://www.htcampus.com/college/indian-institute-technology-bhubaneswar/
3," Thapar University, Patiala ",/web/20171229211257/http://www.htcampus.com/college/thapar-university-patiala/
3," National Institute of Technology, Warangal",/web/20171229211257/http://www.htcampus.com/college/national-institute-technologywarangal/
3, PEC University of technology,/web/20171229211257/http://www.htcampus.com/college/punjab-engineering-college/
3, Thiagarajar College of Engineering,/web/20171229211257/http://www.htcampus.com/college/thiagarajar-college-engineering/
3," National Institute of Technology, Durgapur",/web/20171229211257/http://www.htcampus.com/college/national-institute-technology-durgapur/
3," Shri Govindram Seksaria Institute of Technology and Science, Indore",/web/20171229211257/http://www.htcampus.com/college/shri-govindram-seksaria-institute-technology-and-science-indore/
3, Shanmugha Arts Science Technology Research Academy,/web/20171229211257/http://www.htcampus.com/college/shanmugha-arts-science-technology-research-academy/
3, Amrita School of Engineering,/web/20171229211257/http://www.htcampus.com/college/amrita-school-engineering/
3," Amrita School of Engineering, Amritapuri Campus, Amrita Vishwa Vidyapeetham University",/web/20171229211257/http://www.htcampus.com/college/amrita-school-engineering-amritapuri-campus-amrita-vishwa-vidyapeetham-university/
3," Kalinga Institute of Industrial Technology, Odisha",/web/20171229211257/http://www.htcampus.com/college/kalinga-institute-industrial-technology-odisha/
3, M.S Ramaiah Institute of Technology,/web/20171229211257/http://www.htcampus.com/college/m-s-ramaiah-institute-technology-bangalore/
3, Maulana Azad National Institute of Technology,/web/20171229211257/http://www.htcampus.com/college/maulana-azad-national-institute-technology-bhopal/
3, Coimbatore Institute of Technology,/web/20171229211257/http://www.htcampus.com/college/coimbatore-institute-technology/
3," National Institute of Technology, Calicut",/web/20171229211257/http://www.htcampus.com/college/national-institute-technologycalicut/
3, R.V. College of Engineering,/web/20171229211257/http://www.htcampus.com/college/rv-college-engineering/
3," Madras Institute of Technology, Anna Univesity",/web/20171229211257/http://www.htcampus.com/college/madras-institute-technology-anna-univesity/
3," Malaviya National Institute of Technology,Jaipur",/web/20171229211257/http://www.htcampus.com/college/malaviya-national-institute-technology-jaipur/
3," Department of Computer Science Engineering, PEC University of Technology",/web/20171229211257/http://www.htcampus.com/college/department-computer-science-engineering-pec-university-technology/
